correct	entityFindRange	findAns	findTrueEntity	findTrueRelation	languageLength	numOfCandidateEntity	numOfEntityLinkings	topWitchEntitySelected	topWitchRelationSelected	trueEntityLength	useFulTop1Entity	useFulTop1Relation
0	0	0	0	1	10	1	6	0	0	2	1	1
1	0	1	1	1	9	3	54	0	0	1	1	1
1	0	1	1	1	8	4	74	0	0	2	1	1
1	0	1	1	1	8	7	663	0	0	3	1	1
1	0	1	1	1	6	2	27	0	0	1	1	1
0	0	0	1	0	6	2	98	0	0	1	1	1
0	0	1	0	0	9	5	126	2	1	3	0	0
1	0	1	1	1	6	2	1	0	0	1	1	1
1	1	1	1	1	11	10	87	0	0	3	1	1
0	1	0	0	1	10	2	5	0	0	2	1	1
1	1	1	1	1	9	5	48	0	0	2	1	1
1	0	1	1	1	9	5	2	0	0	2	1	1
1	0	1	1	1	10	6	1	0	0	5	1	1
0	0	1	0	0	7	3	46	2	0	2	0	1
1	0	1	1	1	9	5	1	0	0	3	1	1
0	1	1	1	0	5	2	351	0	0	1	1	1
0	1	0	1	0	8	4	1	0	0	2	1	1
0	1	1	0	0	7	3	10	0	3	1	1	0
1	2	1	1	1	8	5	25	0	0	1	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
0	0	1	1	0	7	3	1	0	0	2	1	1
1	0	1	1	1	5	4	1	0	0	2	1	1
0	0	0	1	0	6	1	19	0	0	1	1	1
1	0	1	1	1	5	3	12	0	0	1	1	1
1	1	1	1	1	7	2	1	0	0	1	1	1
1	0	1	1	1	7	3	203	0	0	1	1	1
1	1	1	1	1	12	5	5	0	0	2	1	1
1	0	1	1	1	9	5	1	0	1	2	1	0
1	0	1	1	1	7	3	1	0	0	1	1	1
1	0	1	1	1	6	2	362	1	0	1	0	1
1	0	1	1	1	5	3	1141	0	0	1	1	1
1	0	1	1	1	7	2	24	0	0	1	1	1
1	0	1	1	1	9	4	1	0	0	2	1	1
1	0	1	1	1	7	4	2	0	0	3	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
1	0	1	1	1	7	2	719	0	0	1	1	1
1	0	1	1	1	8	3	1	0	0	2	1	1
1	0	1	1	1	6	1	4	0	0	1	1	1
0	1	1	0	0	12	4	2	2	3	3	0	0
1	0	1	1	1	8	5	1	0	1	2	1	0
1	0	1	1	1	8	6	1	0	0	3	1	1
0	0	1	0	1	12	4	11	0	0	2	1	1
1	0	1	1	1	6	2	9	0	0	1	1	1
1	0	1	1	1	5	3	2	0	0	1	1	1
1	0	1	1	1	9	5	3	0	0	2	1	1
1	0	1	1	1	7	5	1	0	0	2	1	1
1	0	1	1	1	8	7	3	0	0	3	1	1
1	0	1	1	1	10	4	1	1	0	2	0	1
1	1	1	1	1	9	5	2	0	2	3	1	0
1	0	1	1	1	9	4	53	0	0	2	1	1
1	1	1	1	1	12	5	1	0	0	2	1	1
1	0	1	1	1	11	2	13	1	0	1	0	1
1	0	1	1	1	7	5	16	0	0	2	1	1
1	0	1	1	1	9	5	1	0	0	2	1	1
1	0	1	1	1	6	4	1	0	0	2	1	1
1	0	1	1	1	3	2	133	0	0	1	1	1
1	0	1	1	1	9	4	2	0	0	2	1	1
0	0	1	0	0	10	6	45	0	3	3	1	0
1	0	1	1	1	11	4	2	0	0	2	1	1
1	0	1	1	1	8	6	2305	0	0	3	1	1
1	1	1	1	1	11	2	22	0	0	1	1	1
0	0	1	1	0	7	3	237	1	1	1	0	0
1	0	1	1	1	15	7	1	0	0	5	1	1
0	1	1	0	0	5	2	10	0	0	3	1	1
0	1	1	0	0	11	5	10	2	0	2	0	1
0	0	1	0	0	10	5	165	3	0	2	0	1
1	0	1	1	1	8	5	1	0	0	2	1	1
0	1	1	0	0	8	3	30	1	0	2	0	1
0	0	1	1	0	6	2	1	0	0	2	1	1
1	0	1	1	1	5	2	1	0	0	1	1	1
1	0	1	1	1	8	3	30	0	0	1	1	1
1	1	1	1	1	9	5	4	0	0	2	1	1
1	0	1	1	1	11	10	1	0	0	5	1	1
1	0	1	1	1	6	2	1	0	0	1	1	1
1	0	1	1	1	6	4	1	0	0	2	1	1
1	0	1	1	1	3	1	1421	0	0	1	1	1
1	0	1	1	1	5	4	3	0	0	2	1	1
0	1	1	0	0	5	3	10	0	3	1	1	0
0	1	0	1	0	6	3	1	0	0	2	1	1
1	0	1	1	1	12	3	9	0	0	2	1	1
1	0	1	1	1	4	2	2	0	0	1	1	1
0	1	0	0	0	10	6	2	0	0	5	1	1
0	0	0	0	1	8	2	19	0	0	2	1	1
1	1	1	1	1	8	2	1	0	0	1	1	1
0	0	0	0	0	6	2	19	0	0	1	1	1
1	0	1	1	1	5	3	2	0	1	2	1	0
0	1	1	0	1	9	4	17	0	0	1	1	1
0	1	1	0	1	11	8	3	0	0	5	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
0	1	1	0	0	15	4	10	0	1	10	1	0
1	0	1	1	1	5	2	50	0	0	1	1	1
1	0	1	1	1	6	4	2	0	0	2	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
1	0	1	1	1	11	8	1	0	0	4	1	1
1	0	1	1	1	6	5	1	0	0	2	1	1
1	1	1	1	1	5	3	1	0	0	2	1	1
1	0	1	1	1	10	7	1	0	0	5	1	1
1	0	1	1	1	6	5	1	0	0	2	1	1
1	1	1	1	1	9	6	1	0	1	3	1	0
0	1	1	1	0	8	4	1	0	0	3	1	1
0	0	1	0	0	8	4	2	0	2	2	1	0
1	0	1	1	1	11	2	66	1	0	1	0	1
0	1	1	0	1	11	5	7	3	0	6	0	1
1	1	1	1	1	9	7	3	0	0	3	1	1
1	0	1	1	1	8	5	1	0	0	2	1	1
1	1	1	1	1	7	4	7	2	0	1	0	1
1	0	1	1	1	7	4	1	0	0	2	1	1
0	1	0	0	1	10	1	281	0	0	4	1	1
1	0	1	1	1	5	5	3	0	0	2	1	1
1	0	1	1	1	6	2	48	0	0	1	1	1
0	1	1	0	0	4	3	9	0	0	1	1	1
0	1	1	0	1	8	4	44	1	0	3	0	1
0	0	0	0	0	11	2	35	0	0	4	1	1
1	0	1	1	1	7	5	1	0	0	2	1	1
1	0	1	1	1	6	5	2	0	0	2	1	1
0	1	0	0	1	9	4	2	0	0	1	1	1
1	0	1	1	1	6	4	1	0	0	2	1	1
1	1	1	1	1	10	5	1	0	0	5	1	1
1	0	1	1	1	8	6	1	0	0	3	1	1
1	0	1	1	1	6	4	18	0	0	3	1	1
1	0	1	1	1	7	5	4	0	0	2	1	1
1	0	1	1	1	7	5	1	0	0	2	1	1
1	0	1	1	1	8	3	70	0	0	2	1	1
1	0	1	1	1	11	6	2	0	0	4	1	1
0	1	1	0	1	10	4	8	1	0	1	0	1
1	1	1	1	1	10	7	1	0	1	4	1	0
1	0	1	1	1	7	5	2	0	0	3	1	1
1	0	1	1	1	9	4	1	0	0	2	1	1
1	1	1	1	1	7	3	58	2	0	1	0	1
0	1	1	0	0	8	6	27	0	0	2	1	1
1	0	1	1	1	7	5	2	0	0	2	1	1
1	0	1	1	1	9	3	14	0	0	1	1	1
0	1	1	0	0	9	4	4	2	2	1	0	0
0	1	1	0	0	12	8	1	0	3	7	1	0
1	1	1	1	1	9	3	1	2	0	1	0	1
0	1	1	1	0	5	3	1	0	0	2	1	1
1	0	1	1	1	9	4	1	0	0	2	1	1
1	0	1	1	1	7	2	1	0	0	2	1	1
0	1	0	0	1	9	5	2	0	0	5	1	1
1	0	1	1	1	9	3	1	0	1	2	1	0
0	1	0	0	1	12	8	1	0	0	6	1	1
1	1	1	1	1	9	6	1	0	0	3	1	1
1	0	1	1	1	7	2	1	0	0	1	1	1
1	0	1	1	1	4	2	2451	0	0	1	1	1
1	0	1	1	1	12	2	15	0	3	1	1	0
1	0	1	1	1	8	4	1	0	0	2	1	1
1	0	1	1	1	5	2	24	0	0	1	1	1
1	0	1	1	1	8	5	1	0	0	3	1	1
1	0	1	1	1	6	2	1	0	0	2	1	1
0	1	0	1	0	15	6	1	0	0	4	1	1
0	0	1	1	0	6	4	1	0	0	2	1	1
1	0	1	1	1	8	5	1	0	0	2	1	1
1	0	1	1	1	11	12	3	0	0	6	1	1
0	1	1	0	0	7	5	1	3	0	2	0	1
1	0	1	1	1	10	5	1	0	0	3	1	1
0	0	1	1	0	7	4	9	0	1	2	1	0
1	0	1	1	1	10	3	15	1	0	1	0	1
1	0	1	1	1	8	2	1	0	0	1	1	1
1	0	1	1	1	10	9	10	0	0	4	1	1
1	1	1	1	1	7	4	1	0	0	2	1	1
0	1	1	0	1	14	3	4	0	0	8	1	1
0	0	1	1	0	5	4	79	0	0	2	1	1
0	1	1	0	0	12	7	8	0	2	7	1	0
1	0	1	1	1	7	3	1	0	0	2	1	1
0	1	1	0	0	14	10	62	0	1	9	1	0
1	0	1	1	1	9	6	1	0	0	3	1	1
0	1	1	0	0	13	4	1	2	3	5	0	0
0	0	1	1	0	8	2	291	0	0	1	1	1
1	0	1	1	1	7	4	1	0	0	2	1	1
1	0	1	1	1	8	3	12	0	0	1	1	1
1	0	1	1	1	6	3	1	0	0	2	1	1
1	1	1	1	1	11	7	271	0	0	3	1	1
1	1	1	1	1	10	7	25	0	0	3	1	1
1	1	1	1	1	9	8	36	0	0	3	1	1
0	2	1	0	0	9	8	1	0	2	1	1	0
1	0	1	1	1	4	3	2	0	0	2	1	1
0	1	1	0	0	14	5	14	0	1	7	1	0
1	0	1	1	1	8	3	10	0	0	1	1	1
1	0	1	1	1	5	5	2	0	0	2	1	1
0	0	0	0	0	8	1	6	0	0	2	1	1
0	1	1	1	0	5	3	3	1	0	1	0	1
1	0	1	1	1	9	5	10	0	0	2	1	1
1	0	1	1	1	12	5	3	0	0	2	1	1
1	0	1	1	1	7	4	1	1	3	2	0	0
1	1	1	1	1	10	5	6	0	0	3	1	1
1	0	1	1	1	6	4	1421	0	0	1	1	1
1	1	1	1	1	11	8	2	0	0	5	1	1
1	1	1	1	1	9	6	1	1	0	2	0	1
1	0	1	1	1	5	2	4	0	1	1	1	0
1	0	1	1	1	7	4	1	0	2	2	1	0
1	0	1	1	1	8	4	1	0	0	2	1	1
1	0	1	1	1	9	6	1	0	0	2	1	1
0	1	1	1	0	13	12	1972	0	0	6	1	1
0	0	1	0	0	8	4	15	1	1	2	0	0
0	0	1	1	0	7	3	2	0	0	2	1	1
1	0	1	1	1	10	5	2	0	0	2	1	1
0	1	1	0	0	10	8	1	0	1	5	1	0
1	1	1	1	1	7	4	1	0	0	3	1	1
0	0	1	1	0	11	8	452	0	0	6	1	1
1	0	1	1	1	7	3	3	0	0	2	1	1
1	0	1	1	1	4	2	1	0	1	1	1	0
1	0	1	1	1	7	4	2	0	0	2	1	1
0	1	1	0	0	14	6	3	1	0	3	0	1
0	1	1	0	0	10	5	2	0	1	2	1	0
1	0	1	1	1	7	4	6	0	0	2	1	1
0	1	1	0	0	10	4	175	3	3	6	0	0
0	1	1	1	0	11	6	1	0	0	2	1	1
0	1	1	0	0	12	3	23	0	0	7	1	1
1	1	1	1	1	7	1	1	0	0	1	1	1
1	1	1	1	1	8	6	2	0	0	3	1	1
1	0	1	1	1	6	4	48	0	0	2	1	1
0	1	1	0	0	8	6	234	0	0	4	1	1
0	1	1	1	0	6	6	433	0	0	2	1	1
1	1	1	1	1	9	7	2	0	0	3	1	1
1	1	1	1	1	6	4	11	2	1	1	0	0
1	0	1	1	1	7	3	1	0	0	1	1	1
0	1	1	0	0	13	8	17	1	0	6	0	1
1	0	1	1	1	6	3	1	0	0	1	1	1
1	0	1	1	1	8	5	1	1	0	3	0	1
0	0	0	1	0	9	4	1	0	0	2	1	1
0	1	1	1	0	5	4	4	0	0	2	1	1
1	1	1	1	1	8	3	130	1	0	1	0	1
0	1	1	0	0	12	6	3	0	1	6	1	0
0	0	1	1	0	9	5	47	0	0	2	1	1
0	0	1	1	0	6	5	1	0	0	2	1	1
1	0	1	1	1	6	2	1	0	0	2	1	1
1	1	1	1	1	9	4	1	0	0	2	1	1
1	0	1	1	1	8	2	127	0	0	1	1	1
1	1	1	1	1	7	5	1	0	1	3	1	0
1	0	1	1	1	11	8	1	0	2	5	1	0
0	1	1	0	0	10	3	19	2	3	1	0	0
1	0	1	1	1	9	7	2	0	3	4	1	0
1	0	1	1	1	10	6	1	0	0	5	1	1
1	0	1	1	1	9	7	1	0	0	4	1	1
0	1	1	0	0	11	7	10	2	0	5	0	1
0	1	1	0	0	14	9	8	1	2	9	0	0
0	1	1	0	0	7	3	10	0	1	2	1	0
0	1	1	1	0	5	3	2789	1	0	1	0	1
1	0	1	1	1	11	6	6	0	0	2	1	1
1	0	1	1	1	14	7	1	0	0	6	1	1
0	0	1	1	0	6	7	4	0	0	4	1	1
1	0	1	1	1	5	2	2	0	0	1	1	1
1	0	1	1	1	8	8	1	0	0	4	1	1
1	0	1	1	1	9	7	1	0	0	3	1	1
1	0	1	1	1	14	11	3	0	0	7	1	1
1	1	1	1	1	11	5	1	0	0	2	1	1
0	0	1	1	0	4	2	1190	0	0	1	1	1
1	1	1	1	1	12	10	1	0	0	6	1	1
1	0	1	1	1	5	2	15	0	0	1	1	1
1	0	1	1	1	8	4	15	0	0	2	1	1
0	0	1	0	0	5	1	10	0	3	3	1	0
1	0	1	1	1	9	7	3	0	1	4	1	0
1	1	1	1	1	8	8	26	0	0	3	1	1
1	1	1	1	1	6	5	1	0	0	2	1	1
1	0	1	1	1	8	2	1	0	0	1	1	1
0	0	1	1	0	9	12	91	1	0	7	0	1
1	0	1	1	1	6	2	310	0	0	1	1	1
1	1	1	1	1	14	4	53	0	0	2	1	1
1	0	1	1	1	3	2	419	0	0	1	1	1
0	0	0	0	0	7	5	11	0	0	2	1	1
0	1	0	1	0	9	3	18	0	0	1	1	1
1	0	1	1	1	9	6	1	0	0	4	1	1
1	0	1	1	1	10	5	1	0	0	2	1	1
0	1	1	0	0	17	13	7	1	1	8	0	0
1	0	1	1	1	9	4	1	0	0	2	1	1
1	0	1	1	1	8	2	295	0	0	1	1	1
1	0	1	1	1	12	7	1	0	0	3	1	1
0	1	1	0	1	12	8	1	0	0	2	1	1
0	1	0	0	0	10	4	3	0	0	5	1	1
1	0	1	1	1	6	3	1	0	0	2	1	1
1	0	1	1	1	6	3	35	0	0	1	1	1
0	0	0	0	0	8	3	1	0	0	2	1	1
0	1	1	0	1	8	3	19	1	0	1	0	1
1	0	1	1	1	7	4	48	0	0	2	1	1
1	0	1	1	1	7	3	33	0	0	1	1	1
1	0	1	1	1	9	2	1	0	0	2	1	1
0	0	1	1	0	8	4	2	0	1	3	1	0
1	0	1	1	1	5	3	83	0	0	1	1	1
1	0	1	1	1	12	5	1	0	0	2	1	1
0	1	1	0	1	16	9	10	0	0	10	1	1
0	0	0	1	0	3	1	1	0	0	1	1	1
1	1	1	1	1	8	3	2	0	2	2	1	0
1	1	1	1	1	10	6	105	0	0	3	1	1
1	0	1	1	1	9	3	1	0	0	2	1	1
1	0	1	1	1	6	6	2	0	0	2	1	1
1	0	1	1	1	8	5	188	0	3	2	1	0
1	1	1	1	1	8	2	15	0	1	1	1	0
0	0	1	0	0	8	4	441	2	0	2	0	1
1	0	1	1	1	8	4	4	0	0	2	1	1
0	0	1	1	0	3	2	20	0	1	1	1	0
1	0	1	1	1	4	3	1	0	0	2	1	1
1	0	1	1	1	6	4	1	0	0	2	1	1
0	1	0	0	1	11	3	9	0	0	5	1	1
1	0	1	1	1	6	2	3	0	0	1	1	1
1	0	1	1	1	9	6	1	0	0	4	1	1
0	0	1	1	0	9	6	6	0	0	3	1	1
1	0	1	1	1	11	4	53	0	0	2	1	1
1	0	1	1	1	5	5	2	0	0	2	1	1
1	0	1	1	1	9	8	502	0	0	5	1	1
1	0	1	1	1	7	4	1	0	0	2	1	1
1	1	1	1	1	8	5	5	0	0	2	1	1
1	0	1	1	1	7	2	1	0	0	2	1	1
0	1	1	0	0	12	8	9	0	3	7	1	0
1	1	1	1	1	7	2	14	0	3	2	1	0
1	1	1	1	1	8	6	4	1	0	2	0	1
1	0	1	1	1	9	7	1	0	0	3	1	1
0	1	1	0	1	11	8	3	2	1	6	0	0
1	1	1	1	1	10	4	1	0	0	3	1	1
0	0	1	1	0	7	5	16	0	2	2	1	0
0	1	1	0	0	8	3	9	0	3	1	1	0
1	0	1	1	1	8	4	2	0	0	2	1	1
0	1	1	0	0	5	3	6	1	1	1	0	0
1	1	1	1	1	6	4	1	0	0	3	1	1
1	0	1	1	1	5	2	6	0	0	1	1	1
1	0	1	1	1	5	2	110	0	0	1	1	1
1	0	1	1	1	6	4	1	0	0	3	1	1
1	1	1	1	1	10	4	1	0	0	3	1	1
1	0	1	1	1	8	5	1	0	0	3	1	1
1	0	1	1	1	6	5	1	0	0	2	1	1
1	0	1	1	1	5	4	1	0	1	2	1	0
1	0	1	1	1	8	5	13	0	0	2	1	1
1	1	1	1	1	12	9	1	0	0	6	1	1
1	0	1	1	1	7	4	1	0	0	2	1	1
0	0	1	0	0	6	5	6	4	1	2	0	0
0	1	1	0	0	9	4	8	1	1	1	0	0
1	0	1	1	1	5	4	8	0	0	2	1	1
1	0	1	1	1	6	3	24	0	0	1	1	1
0	1	0	0	1	9	2	2	0	0	4	1	1
1	1	1	1	1	8	5	1	0	0	3	1	1
0	1	1	0	0	6	2	25	0	0	1	1	1
1	0	1	1	1	6	3	1	0	0	1	1	1
1	1	1	1	1	9	8	1	0	0	3	1	1
0	0	0	0	1	8	1	1	0	0	1	1	1
1	1	1	1	1	5	3	2	1	0	1	0	1
0	1	1	0	0	10	2	10	0	1	4	1	0
1	0	1	1	1	11	8	4	0	0	3	1	1
0	0	1	1	0	7	4	1	0	0	2	1	1
0	0	1	1	0	6	4	1	0	0	2	1	1
1	1	1	1	1	7	5	1	0	1	3	1	0
1	0	1	1	1	7	8	1	0	0	3	1	1
0	0	0	1	0	8	5	1	0	0	2	1	1
1	1	1	1	1	8	7	7	0	0	3	1	1
0	1	1	1	0	9	9	3	0	0	4	1	1
1	0	1	1	1	9	4	1	0	0	2	1	1
1	0	1	1	1	7	3	1	0	0	2	1	1
0	0	1	1	0	7	4	1	0	1	2	1	0
1	0	1	1	1	8	3	1	0	0	2	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
1	0	1	1	1	11	2	24	0	0	1	1	1
1	0	1	1	1	8	5	1	0	0	2	1	1
1	0	1	1	1	7	4	3	0	0	2	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
0	1	0	0	1	12	2	37	0	0	5	1	1
1	0	1	1	1	8	3	48	0	0	2	1	1
0	1	1	0	0	10	4	44	0	3	1	1	0
1	0	1	1	1	10	8	1	0	0	4	1	1
0	1	1	0	0	8	5	6	0	0	2	1	1
0	0	1	1	0	8	5	1	0	0	2	1	1
1	0	1	1	1	6	4	2	0	0	2	1	1
1	0	1	1	1	8	5	4	0	0	2	1	1
1	0	1	1	1	8	4	103	0	0	2	1	1
1	0	1	1	1	7	7	1	0	0	3	1	1
1	0	1	1	1	9	5	1	0	0	3	1	1
1	0	1	1	1	6	5	1	0	0	2	1	1
1	0	1	1	1	9	4	1	0	0	4	1	1
1	0	1	1	1	7	5	1	0	0	2	1	1
1	1	1	1	1	8	4	1	0	0	3	1	1
1	1	1	1	1	13	6	3	0	0	3	1	1
0	2	1	0	0	12	13	1	0	3	2	1	0
1	0	1	1	1	10	6	6	0	0	4	1	1
1	0	1	1	1	7	3	1	0	1	1	1	0
0	0	1	0	0	8	4	12	0	1	3	1	0
0	0	1	1	0	6	5	2	0	0	2	1	1
0	0	1	1	0	9	3	1	0	0	2	1	1
1	0	1	1	1	6	2	7	0	0	1	1	1
1	0	1	1	1	10	8	2	0	0	4	1	1
1	1	1	1	1	13	9	1	0	0	4	1	1
1	0	1	1	1	6	3	1	0	1	2	1	0
1	1	1	1	1	11	4	21	0	0	2	1	1
1	0	1	1	1	7	7	2	0	0	4	1	1
1	0	1	1	1	9	4	1	0	0	2	1	1
1	0	1	1	1	6	5	9	0	0	2	1	1
1	0	1	1	1	4	4	1	0	1	2	1	0
0	1	1	0	1	9	4	25	0	0	1	1	1
0	1	1	0	0	11	3	25	0	2	1	1	0
1	0	1	1	1	8	3	21	0	0	1	1	1
0	1	0	0	1	11	5	2	0	0	6	1	1
0	1	1	0	0	9	6	10	0	0	2	1	1
1	0	1	1	1	7	3	115	0	0	2	1	1
1	0	1	1	1	8	7	2	1	0	3	0	1
1	1	1	1	1	10	4	19	1	0	1	0	1
0	1	1	0	0	11	4	41	1	3	1	0	0
1	1	1	1	1	6	4	35	2	0	1	0	1
0	1	1	0	0	13	5	19	1	0	5	0	1
1	0	1	1	1	5	3	56	0	0	2	1	1
1	0	1	1	1	10	5	1	0	0	2	1	1
0	1	1	0	0	5	4	10	0	1	1	1	0
1	0	1	1	1	9	1	3	0	0	1	1	1
0	0	0	0	1	12	1	1	0	0	1	1	1
1	0	1	1	1	8	3	1	0	0	2	1	1
0	0	1	1	0	9	7	1	0	0	3	1	1
0	0	1	0	1	10	4	1	1	0	4	0	1
0	1	1	0	1	8	5	8	1	0	5	0	1
1	0	1	1	1	8	5	4	0	0	2	1	1
1	0	1	1	1	6	5	2	0	0	2	1	1
0	1	1	0	0	10	5	1	0	0	5	1	1
1	0	1	1	1	6	3	5	0	0	1	1	1
1	0	1	1	1	10	7	56	0	0	2	1	1
0	0	1	0	0	10	6	26	5	3	5	0	0
0	1	1	0	0	11	6	8	0	0	2	1	1
1	0	1	1	1	4	2	1	0	1	2	1	0
0	1	1	0	1	13	8	17	2	0	6	0	1
1	0	1	1	1	6	4	2	0	0	2	1	1
1	0	1	1	1	8	6	1	1	0	3	0	1
1	0	1	1	1	6	2	1	0	0	1	1	1
0	1	1	0	1	8	8	2	0	0	6	1	1
1	1	1	1	1	6	3	1	0	0	2	1	1
0	1	1	0	0	9	3	10	0	1	1	1	0
1	0	1	1	1	7	4	1	0	0	2	1	1
1	0	1	1	1	6	4	3	0	0	2	1	1
1	1	1	1	1	10	3	670	0	0	1	1	1
1	0	1	1	1	8	4	2	0	0	2	1	1
1	0	1	1	1	6	3	1	0	0	1	1	1
1	0	1	1	1	9	3	1	0	1	2	1	0
0	0	1	1	0	6	4	1	0	1	2	1	0
0	0	0	1	0	8	2	34	0	0	1	1	1
1	1	1	1	1	8	6	1	0	0	4	1	1
1	0	1	1	1	9	5	2	0	0	2	1	1
0	1	1	0	1	9	4	25	0	0	4	1	1
0	1	1	0	0	10	6	25	0	0	5	1	1
1	1	1	1	1	8	4	2	0	0	3	1	1
1	0	1	1	1	7	4	1	0	0	2	1	1
1	1	1	1	1	10	4	80	2	0	1	0	1
1	0	1	1	1	9	4	1	0	0	2	1	1
1	0	1	1	1	11	5	1	0	1	5	1	0
0	1	1	0	1	9	5	17	1	0	1	0	1
1	1	1	1	1	7	5	1	0	0	3	1	1
1	0	1	1	1	6	2	1	0	0	1	1	1
0	0	1	0	0	3	2	9	1	0	1	0	1
0	0	1	0	0	7	4	44	2	2	1	0	0
1	1	1	1	1	12	5	1	0	0	3	1	1
0	1	1	0	0	9	4	43	2	0	4	0	1
0	0	1	1	0	7	2	1	0	0	2	1	1
1	0	1	1	1	6	5	2	0	0	2	1	1
1	1	1	1	1	6	4	1	1	0	1	0	1
1	1	1	1	1	10	5	1	0	0	2	1	1
1	0	1	1	1	4	3	2	0	0	2	1	1
1	1	1	1	1	9	4	2	0	0	4	1	1
0	0	1	1	0	5	3	1	0	0	2	1	1
0	0	1	1	0	7	4	7	0	0	2	1	1
0	1	1	0	1	5	3	6	0	0	1	1	1
1	1	1	1	1	9	7	9	0	0	3	1	1
1	0	1	1	1	14	4	12	3	0	1	0	1
1	0	1	1	1	7	4	1	0	0	2	1	1
1	0	1	1	1	8	7	4	0	1	3	1	0
1	0	1	1	1	7	4	1	0	1	2	1	0
0	0	1	0	0	6	3	6	0	2	2	1	0
1	0	1	1	1	6	3	2	0	1	1	1	0
1	0	1	1	1	6	4	1	0	0	2	1	1
0	0	1	0	1	6	4	49	0	0	2	1	1
1	0	1	1	1	7	5	1	0	0	2	1	1
0	1	1	0	1	9	5	6	2	0	4	0	1
0	0	1	0	1	9	6	1	0	0	3	1	1
0	0	1	0	1	9	3	3	0	0	2	1	1
0	1	1	0	0	7	3	140	1	1	3	0	0
0	1	1	0	1	10	4	17	1	0	5	0	1
1	0	1	1	1	8	4	57	0	0	2	1	1
0	0	1	1	0	5	4	38	0	0	2	1	1
0	0	0	0	0	13	1	1	0	0	2	1	1
1	1	1	1	1	12	4	2	0	0	2	1	1
1	1	1	1	1	12	11	1	0	0	5	1	1
1	0	1	1	1	10	6	2	0	0	5	1	1
0	0	0	1	0	8	4	1	0	0	2	1	1
0	1	1	1	0	8	3	1	2	0	1	0	1
1	0	1	1	1	10	3	1	0	0	2	1	1
0	0	1	0	0	8	7	6	3	0	3	0	1
0	0	1	0	1	9	6	5	0	0	4	1	1
0	1	1	0	1	6	6	31	0	0	2	1	1
0	1	0	0	1	12	9	61	0	0	8	1	1
1	0	1	1	1	9	5	1	0	0	3	1	1
0	1	1	0	0	13	8	22	1	2	8	0	0
1	0	1	1	1	6	4	1	0	0	2	1	1
0	0	1	1	0	5	3	85	0	0	1	1	1
1	0	1	1	1	8	5	1	0	0	3	1	1
1	1	1	1	1	6	6	1	0	1	3	1	0
1	0	1	1	1	10	5	3	0	1	3	1	0
0	1	1	0	1	7	3	10	0	0	1	1	1
1	1	1	1	1	8	4	4	2	0	1	0	1
0	1	1	0	0	5	3	10	0	0	1	1	1
0	1	1	1	0	12	7	3	0	0	4	1	1
1	1	1	1	1	8	6	2	1	0	2	0	1
0	0	1	0	0	10	3	202	0	0	4	1	1
0	1	1	1	0	7	6	2	0	0	2	1	1
0	1	1	0	1	9	3	1	1	0	3	0	1
1	0	1	1	1	7	5	1	0	0	2	1	1
1	0	1	1	1	7	2	24	0	0	1	1	1
1	1	1	1	1	11	10	1	0	0	4	1	1
1	0	1	1	1	7	5	2	0	0	2	1	1
1	1	1	1	1	11	4	6	0	0	2	1	1
1	0	1	1	1	4	4	1	0	0	2	1	1
0	1	1	0	1	10	2	25	0	0	1	1	1
0	0	1	0	0	7	3	6	1	1	2	0	0
0	0	1	1	0	9	7	1	0	0	3	1	1
1	1	1	1	1	11	5	1	0	0	2	1	1
0	0	1	1	0	9	6	2	0	0	3	1	1
0	0	0	1	0	12	4	1	0	0	2	1	1
1	1	1	1	1	11	5	4	0	0	3	1	1
1	1	1	1	1	5	4	1	0	2	2	1	0
1	0	1	1	1	11	4	1	0	0	3	1	1
1	0	1	1	1	8	3	12	0	0	3	1	1
1	1	1	1	1	11	8	1	0	0	3	1	1
1	0	1	1	1	8	5	2	0	0	2	1	1
0	1	1	0	1	12	4	31	0	0	2	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
0	1	1	0	1	8	4	71	1	0	3	0	1
1	1	1	1	1	11	5	5	3	0	1	0	1
1	0	1	1	1	8	3	1	0	0	2	1	1
1	0	1	1	1	8	5	11	0	0	2	1	1
1	0	1	1	1	9	8	2	0	0	4	1	1
0	0	1	0	0	8	3	2	0	0	2	1	1
1	0	1	1	1	8	5	1	0	0	2	1	1
1	0	1	1	1	12	5	1	1	0	3	0	1
1	0	1	1	1	7	4	2	0	0	2	1	1
1	0	1	1	1	8	3	1	0	0	2	1	1
1	0	1	1	1	6	4	1	0	0	2	1	1
1	1	1	1	1	10	7	1	0	2	3	1	0
1	0	1	1	1	7	3	2	0	1	1	1	0
1	0	1	1	1	6	4	1	0	0	2	1	1
0	0	1	0	1	6	4	16	0	0	2	1	1
0	0	1	1	0	6	2	756	0	0	1	1	1
1	1	1	1	1	7	4	1	0	0	3	1	1
1	0	1	1	1	8	2	1	0	0	3	1	1
1	0	1	1	1	6	4	9	0	0	2	1	1
1	0	1	1	1	8	5	1	0	0	2	1	1
